CreditScore,Age,Tenure,Balance,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,NumOfProducts,HasCrCard,IsActiveMember,is_high_products_risk,has_zero_balance
-0.21570723661094635,-1.7156895924395443,0.3059313598844494,-1.2492810955755704,0.44814084751321215,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0
-0.5750409518514056,-1.1342266111484547,-1.280643824269314,1.111822329306831,0.17384267618306648,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
1.4858435914394634,1.440823734569228,-0.32869871377705584,-1.2492810955755704,0.23171788121878453,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.17533239468014164,0.0286993514337246,0.9405614335459547,0.5838876115859418,-1.4171727522590951,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0
-0.6278841452691202,1.6069560149381108,-0.6460137506078085,-0.51538856441366,-0.0894135652686587,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.4606856391358004,-0.7188959102262478,0.9405614335459547,-1.2492810955755704,1.0997846021378492,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
-1.283139743648781,-0.8850281905951306,-1.5979588611000664,0.9321577673079531,0.8616502245344823,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.06774629504134548,-0.7188959102262478,0.3059313598844494,-0.20735736335246324,1.2360347130457248,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
1.3907258432875773,0.6101623327248142,-1.5979588611000664,-0.4909097353866571,-0.9167425489928612,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
0.6720584128066588,0.6932284729092556,-0.32869871377705584,0.24642566996275359,-0.623023308270989,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
-0.025471740307173807,0.4440300523559315,-0.32869871377705584,0.7149674237347965,1.4217748404292945,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0.1436264786295129,-1.2172927513328962,1.57519150720746,-1.2492810955755704,0.2658210239737148,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.5346661099206008,-0.968094330779572,-0.32869871377705584,0.2525533542964692,-1.5618338033830204,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
-1.3359829370664957,-0.552763629857365,0.6232463967152021,0.5667878204812121,-1.6673492264081722,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0.4606856391358004,-0.8019620504106892,-0.32869871377705584,0.2913088949479252,0.17061334938536582,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
-0.004334462940087972,-0.22049906911959954,-0.6460137506078085,-0.028939642656182575,0.605952353371429,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
-0.2685504300286609,-0.22049906911959954,0.6232463967152021,-1.2492810955755704,1.5134438226878109,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
0.08021464652825537,-0.8019620504106892,-1.280643824269314,0.3175444535910083,-1.0633090498328501,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.2051385979274034,1.5238898747536695,-1.5979588611000664,-1.2492810955755704,0.12845667866044627,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
-0.4693545650159764,-0.3866313494884823,-0.6460137506078085,-1.2492810955755704,-1.1259828772147367,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0
0.24931286546494205,0.19483163180260735,0.6232463967152021,-1.2492810955755704,-1.3768065993626035,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
-0.22627587529448925,-0.3866313494884823,-0.011383676946303213,-1.2492810955755704,-1.6986615118374795,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
0.5452347486041438,-1.1342266111484547,-0.32869871377705584,0.4842616556398708,-0.016265727080186778,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
-0.131158127142603,-0.3035652093040409,-0.9633287874385611,0.7912355314087912,-0.37916584115308816,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0.4501170004522575,0.11176549161816599,-1.280643824269314,0.7457786014944162,-1.4642970729784652,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0
1.1265098761990042,0.0286993514337246,-0.6460137506078085,-1.2492810955755704,0.026647765804065575,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.2408651889146094,-0.3866313494884823,-0.6460137506078085,-1.2492810955755704,-1.7212344802289201,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.22627587529448925,1.9392205756758762,-0.6460137506078085,0.5812150490730462,0.09218815001049922,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
-3.1749260680029634,-1.0511604709640134,0.3059313598844494,-1.2492810955755704,0.5837369700559552,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
1.4012944819711202,1.440823734569228,-1.5979588611000664,1.1835357677633893,-0.20962385107007442,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.8075510028893498,-0.552763629857365,1.57519150720746,0.3962266342536172,0.9897126914651421,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
-1.0083551378766653,1.2746914542003454,1.57519150720746,0.4366017632585827,-1.2020880079285206,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.5558033872876867,-0.7188959102262478,1.57519150720746,-1.2492810955755704,0.9250186553094625,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0842353214648326,-0.8019620504106892,0.9405614335459547,0.6059646152576506,0.7104765968844152,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
0.9468430185787746,-0.6358297700418064,1.57519150720746,-1.2492810955755704,0.24125826487197544,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
-2.308297695952444,0.27789777198704874,1.2578764703767074,1.4606508804163958,-1.016720847482571,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
-1.4945125173196394,0.3609639121714901,-0.32869871377705584,0.3739913782671676,-1.4207074695010846,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
0.259881504148485,2.6037496971514074,0.3059313598844494,0.6046315570626027,-0.5262271540145819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3888261304842102,-0.7188959102262478,0.6232463967152021,0.09888681131549308,-1.0183190056253775,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.8286882802564356,2.1884189962292004,-0.9633287874385611,-1.2492810955755704,-1.3646704833479109,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
1.549255423540721,2.4376174167825244,0.3059313598844494,-1.2492810955755704,0.7741953538793015,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
-2.1391994770157576,-1.7156895924395443,-0.6460137506078085,0.3377359663437061,0.041869414134484674,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
0.4395483617687146,1.2746914542003454,-1.280643824269314,0.25549488128319653,1.701784348840351,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.2051385979274034,0.3609639121714901,0.6232463967152021,-1.2492810955755704,-0.24942485017323,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1.1265098761990042,-1.632623452255103,1.2578764703767074,1.1099782547268104,1.304824299489074,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.3742368168640901,-0.3035652093040409,0.6232463967152021,0.762546578428014,-1.6107234087645106,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
0.2810187815155708,1.6069560149381108,0.9405614335459547,1.1566728402187927,-0.9102104426873171,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
1.7711968358951222,0.8593607532781384,-0.9633287874385611,-1.2492810955755704,-0.6023020394947773,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0
-1.579061626787983,-1.5495573120706616,-0.32869871377705584,-1.2492810955755704,1.1689074046403887,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.2091592728639806,-0.4696974896729237,-0.9633287874385611,-1.2492810955755704,0.0028136575869450045,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.5558033872876867,0.27789777198704874,-0.9633287874385611,-1.2492810955755704,0.09408668653031393,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-0.9555119444589506,-0.552763629857365,0.9405614335459547,1.435365641427108,1.5960119277446516,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
0.777744799642088,0.8593607532781384,-0.6460137506078085,-1.2492810955755704,-0.010396596294898445,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.9574116572623176,1.2746914542003454,-0.6460137506078085,-1.2492810955755704,0.662267422843709,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0.3232933362497425,-1.3834250317017789,-0.9633287874385611,0.7596103694925969,-0.531954909936583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.1840013205603176,-0.8019620504106892,-1.280643824269314,0.5266968043386583,-1.7266077620132667,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
1.4858435914394634,0.27789777198704874,-0.011383676946303213,-1.2492810955755704,-1.670959297489273,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
-0.7335705321045494,1.2746914542003454,1.57519150720746,-1.2492810955755704,-0.9951755257135079,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0
-1.3571202144335814,-1.4664911718862201,0.3059313598844494,-1.2492810955755704,-1.689232084984081,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.1774533568133518,-0.6358297700418064,0.6232463967152021,1.3895836657705412,-1.5446885581963847,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0.767176160958545,0.3609639121714901,0.3059313598844494,0.7555088627080028,-0.6878474853460513,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
-1.5684929881044398,-0.3035652093040409,0.9405614335459547,-1.2492810955755704,0.4550066883676652,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
1.549255423540721,-0.968094330779572,-0.6460137506078085,-0.19925619852351603,0.39322103387383767,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0
-0.131158127142603,-0.8019620504106892,1.2578764703767074,-1.2492810955755704,-1.41502603199395,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.4501170004522575,-0.3866313494884823,-0.6460137506078085,-1.2492810955755704,-0.45707583457751616,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.7394909198444934,0.11176549161816599,-1.5979588611000664,0.6886354955558529,0.14067333341143703,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.13305783994596995,-0.3035652093040409,-1.280643824269314,-0.5912128565328721,-1.247039856726719,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
-1.0717669699779226,0.3609639121714901,1.2578764703767074,-1.2492810955755704,1.0466119260204418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.293708382332324,-0.8850281905951306,-0.011383676946303213,0.051007589605933684,1.6804082275494756,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.5433350358007768,-0.8850281905951306,-1.280643824269314,-1.2492810955755704,1.1997171007024112,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
-0.9449433057754077,0.0286993514337246,-1.5979588611000664,0.19715134612619617,1.3029907470139976,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.2070383107307704,-0.968094330779572,-0.6460137506078085,-1.2492810955755704,0.5053732981277023,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2.045981441667238,0.11176549161816599,0.9405614335459547,-1.2492810955755704,0.27200695197710245,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
0.22817558809785624,-0.8019620504106892,0.9405614335459547,0.1398730327619021,-0.943069901437096,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.2176069494143133,-1.3003588915173374,0.3059313598844494,-1.2492810955755704,0.8859815643917942,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
0.5558033872876867,-0.3035652093040409,-1.280643824269314,-1.2492810955755704,-0.7150452091980045,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
-0.4482172876488905,0.8593607532781384,-1.280643824269314,0.7499203965465102,-1.4298807624334664,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1.8768832227305514,0.27789777198704874,1.2578764703767074,1.047126623589604,0.19425233263836533,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
-0.5644723131678626,-1.632623452255103,0.9405614335459547,-1.2492810955755704,-0.6019306280263129,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0
1.2110589856673477,1.6069560149381108,-0.6460137506078085,-1.2492810955755704,1.1961250039315572,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
-1.145747440762723,-1.3834250317017789,-0.6460137506078085,-1.2492810955755704,-0.3019827703142169,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
-1.4628066012690106,-0.3866313494884823,0.6232463967152021,1.1039948023907453,0.2264292860884855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.06774629504134548,1.2746914542003454,-0.32869871377705584,1.2907383352955546,1.0925584109289301,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
0.3444306136168283,-1.632623452255103,0.9405614335459547,1.0774117977287405,-1.7208274657997749,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0
0.8094507156927168,0.0286993514337246,1.2578764703767074,-1.2492810955755704,-1.5012415393916345,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0
-0.131158127142603,-0.22049906911959954,-1.280643824269314,0.733407524922724,-0.2799118728003418,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.5156497946867253,-0.13743292893515816,-0.6460137506078085,1.4495184263407306,-1.3026931604880865,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
0.006234175743454946,-0.13743292893515816,-1.280643824269314,1.2638960353439181,-0.14753263330205169,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
0.9891175733129464,-0.22049906911959954,-1.280643824269314,-1.2492810955755704,-0.2652463911081351,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
-1.050629692610837,1.3577575943847866,-0.32869871377705584,0.2752018067544014,-0.3340344220823283,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13305783994596995,2.1884189962292004,-1.5979588611000664,-1.2492810955755704,0.19132217440832958,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
-1.811571677825927,-0.8850281905951306,-0.6460137506078085,0.5117596874333412,-0.871155895949121,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
-1.399394769167753,0.7762946130936971,-0.32869871377705584,0.5533063992572135,-1.4769349142109116,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
0.47125427781934337,-0.7188959102262478,0.3059313598844494,0.6110870267407005,0.5403440470118515,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
-1.5473557107373541,1.440823734569228,0.6232463967152021,-1.2492810955755704,1.3425368220054803,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0
-0.0783149337248884,-0.22049906911959954,-1.280643824269314,1.1633455442352516,0.8370713922514642,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.1140415247120943,1.440823734569228,0.9405614335459547,0.22447468799178538,1.0318173403882898,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
0.7566075222750022,1.0254930336470212,0.3059313598844494,0.08170386522664286,1.3293899966992193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9872178605095794,-0.4696974896729237,0.9405614335459547,0.5254180547282008,-0.5402431409192179,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.006234175743454946,-1.7156895924395443,0.6232463967152021,0.5757231136004843,-0.6002552149154267,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
0.11192056257888412,1.0254930336470212,-0.9633287874385611,-1.2492810955755704,0.2232379818701532,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.3590199272369485,1.1916253140159039,0.6232463967152021,-1.2492810955755704,-1.357874811435383,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
-0.2896877073957468,-0.05436678875071678,-0.9633287874385611,0.7858348085738497,-1.1230369914632352,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.4311006852183819,-1.1342266111484547,1.57519150720746,-1.2492810955755704,-1.4924189183389711,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0
1.3801572046040342,-1.0511604709640134,-0.9633287874385611,1.2198411371385511,-1.002324980444066,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7988820770091738,1.1085591738314626,0.9405614335459547,-1.2492810955755704,0.7928423181210738,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
2.1093932737684957,-0.3035652093040409,1.57519150720746,-1.2492810955755704,-0.5914687153131629,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0
